,bioplanet_1141_Diurnally regulated genes with circadian orthologs,"bioplanet_1157_Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",bioplanet_1168_Post-elongation processing of intronless pre-mRNA,bioplanet_1287_eIF4E and p70 S6 kinase regulation,bioplanet_12_Granzyme A-mediated apoptosis pathway,bioplanet_1328_T cell receptor/Ras pathway,bioplanet_1361_Interleukin-2/STAT5 pathway,bioplanet_1404_Cap-dependent translation initiation,bioplanet_1495_CHL1 interactions,bioplanet_1504_Cleavage of growing transcript in the termination region,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes),bioplanet_1529_Endosomal/vacuolar pathway,bioplanet_1614_Activation of the AP-1 family of transcription factors,bioplanet_166_eIF2 regulation,bioplanet_167_Eukaryotic protein translation,bioplanet_1698_Translation factors,bioplanet_1764_Arachidonate epoxygenase/epoxide hydrolase pathway,bioplanet_243_Internal ribosome entry pathway,bioplanet_298_Type 1 diabetes mellitus,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell,bioplanet_300_Asthma,bioplanet_301_Autoimmune thyroid disease,bioplanet_303_Allograft rejection,bioplanet_304_Graft-versus-host disease,bioplanet_322_B lymphocyte cell surface molecules,bioplanet_324_CTL mediated immune response against target cells,bioplanet_329_T helper cell surface molecules,bioplanet_333_Salmonella infection,bioplanet_464_Antigen processing and presentation,bioplanet_474_Intestinal immune network for IgA production,bioplanet_49_4-1BB-dependent immune response,bioplanet_50_Lck and Fyn tyrosine kinases in initiation of T cell receptor activation,bioplanet_537_Inhibitor of DNA binding (ID) signaling pathway,bioplanet_564_PD-1 signaling,bioplanet_611_Interferon signaling,bioplanet_640_Alpha-4 beta-7 integrin signaling,bioplanet_669_TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),bioplanet_675_Type II interferon signaling (interferon-gamma),bioplanet_686_Interferon alpha/beta signaling,bioplanet_776_Prostaglandin biosynthesis and regulation,bioplanet_78_Beta-arrestins in GPCR desensitization,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases,bioplanet_87_Corticosteroids and cardioprotection,bioplanet_898_Generation of second messenger molecules,bioplanet_8_PI3K subunit p85 role in regulation of actin organization and cell migration,bioplanet_901_Costimulation by the CD28 family,bioplanet_913_eIF4E release,bioplanet_921_CD28 co-stimulation,bioplanet_924_TRAF6-mediated induction of TAK1 complex,bioplanet_926_Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,bioplanet_98_Activation of PKC through G-protein coupled receptors,disease
GSM1509630,0.012671404112125,-0.1823453973048552,0.0965841138644307,0.1004062163453561,0.12863449291719,0.1267040680387419,0.0691288398750307,-0.3976789811316358,-0.0473790219277773,0.0280548436245562,0.4550950434193243,0.4969032960288189,0.2296486376961434,-0.1140885575493704,-0.0769090793582624,-0.0823247010031755,-0.196209442929756,-0.1008485724174118,0.1017943492484812,0.2545100337427085,0.0672239528568998,0.239225355580221,0.1617354274685045,0.3850989420474833,0.6810853672124796,0.5232285151167235,0.3737560954503431,0.4410983620480737,0.4109011096926331,-0.1521602663615378,0.140240792395751,0.0673302520501929,-0.3520975982564149,0.2473239792115563,0.2281117555203874,0.3540931036319976,0.1028818085149057,0.2868891580733639,0.2233918218305433,0.2590283317455307,-0.3033325898533548,-0.0428610269137263,0.1258801152102343,-0.1525466932411041,0.3565945637579626,-0.0646877758677887,-0.494035184753957,-0.0860290009171267,0.3506228877257392,0.2024572339236513,0.4383023168477395,1
GSM1509631,0.3880761215553987,-0.3886937972143683,-0.1674741355073853,0.367987014063299,-0.1534189837399389,0.3220459324813819,-0.1448081590565933,-0.4232586119463347,-0.3603518433243808,0.045521308643938,0.7366913751071538,0.2423820709734952,0.198539677880586,0.0850019498857223,0.010735301224831,-0.2503322827758075,0.0603323123842557,0.3556363156977863,-0.1287668471500618,0.2593994535141636,-0.0297344480492894,-0.11693421658772,-0.1441151467809472,-0.3034472844791563,0.2715442755437069,-0.4602558542377379,-0.4859728821876014,0.4811867985694077,-0.1370811098011091,-0.0945279356581666,0.3251537530727602,-0.6752825381164661,-0.3326993686108411,-0.2325521783151734,0.2982143280245243,0.2964893984070488,0.4670015243450341,0.4421214354152987,0.217731240816967,0.313638397892737,0.0527322905467534,0.4962475604234601,0.4574376340132154,-0.3258625940186911,0.6229159364071544,-0.0396365220551669,-0.0239023793915927,0.1355672108102819,0.4998504914078436,0.0031794809608345,0.5525023295947,1
GSM1509632,0.175018887803054,-0.1302108747844649,0.2788204783879067,0.1209741030106022,0.091819408005009,0.2451179060718041,0.1699805188342242,-0.0151540294510131,0.1371915221222665,0.3841866470267087,-0.281707666349429,0.151871862164527,-0.0182413059287527,0.5257456239945173,0.2064586382649819,0.1066171858460493,0.2908457745673581,0.4240852280902112,0.1517588928241386,0.0945684095631306,-0.1420327715428897,-0.2012836703762723,0.0686105452292562,0.0812288479683011,0.0062181175064286,-0.1865163296006378,-0.4034978341747259,-0.1058624139777809,0.1556602138313415,0.1857016427029745,0.1343063547002171,-0.3239687599011775,0.3900637929443271,-0.1631871426842528,0.2248243202038251,0.3566900921901196,0.0249448265208384,0.3783229048529813,0.3049554995113516,-0.3288263265469108,0.0069548292479481,-0.542094608468424,-0.1279128449942623,-0.0869200403016859,-0.1210179321297755,-0.0514638205302067,-0.4481601093362553,-0.0227682658968723,0.2316039486060777,0.405556082971268,-0.0899983640670049,1
GSM1509633,0.3011544061720035,-0.3851000167353424,0.0898288218335484,0.2247498671129111,-0.4098838420936065,0.493235210979392,-0.1006203517466851,-0.4348199870584999,-0.1356845493695909,0.040615413771275,0.6548273766646102,0.1171077929019923,0.4893721928326089,0.455348829870996,0.2716744151704374,0.0302438610669783,0.0120388607165685,0.409839829502403,0.1199717339471557,0.4346305952112593,0.3187238161888744,0.0890310453843691,0.3713651449126311,0.2975718799399027,0.6848054234769606,-0.2294913756523709,-0.2750159662725897,0.5459688193419858,0.3564713295998989,0.2684377595788062,0.4311854071499863,-0.3037475204570037,0.0405998974948758,0.0769899505514441,0.3826233724955346,0.094995055101435,-0.0535491943575477,0.5639160052675755,0.4178585021620768,0.316508096158216,-0.1466557107250161,0.5164393693881242,-0.2144596197894939,-0.1846664592817566,0.4405461162708989,0.114144844630315,0.1880571991449875,0.0667173411614942,0.391600034338292,0.422587664144306,0.6272892032912274,1
GSM1509634,0.3953447492928547,-0.2631476541153583,0.1826698034884625,0.3416209580386081,0.1708985194421338,0.5043773451729154,-0.1673415998858669,-0.2739848700717053,0.2967468195558221,0.0323052063281436,0.6634831363756248,-0.2187264848892117,0.4404315459384362,-0.3487791987409031,-0.262433678491733,-0.1309153883794311,0.0369142191423131,-0.1236407929509854,-0.1802928929524318,0.2889989881459456,-0.0883230621282284,-0.024656083553401,-0.0664414038434489,0.1930248204971821,0.1968119694093883,-0.3608204575176124,-0.4626372433678856,0.6462875376593563,0.25091687590606,-0.0962551809891192,0.3376333787424789,-0.5137111828949005,-0.4529390486915614,-0.3261195326950946,-0.041679177382462,0.2087403711023606,0.4020212204993172,0.2139612514153104,-0.2308189537535419,0.3922963399760127,0.1672803075529803,0.4864103544936706,0.3814201585969979,-0.2624427665541408,0.6967413816744142,0.1431453699970126,0.5105429276854577,0.2947675481821115,-0.0904170878280574,0.1260054907067875,0.4616009023350671,1
GSM1509635,0.3705157695301719,-0.4678738143046017,-0.2284279653958736,0.4335381150118557,-0.1694601522607574,0.5401734925143645,0.0236161703919517,-0.5129980157790425,0.1039129455272226,-0.1788250696927607,0.5828105451854126,-0.2101397516168416,0.6127965311706899,-0.1513578665684591,-0.1062695133682531,-0.3072392899077176,-0.3632596536966018,0.2971430101218635,-0.1800395201584749,0.1361638918532614,-0.3077879360984451,-0.3548818923007475,-0.3849542882457549,-0.1735434122598804,0.0121921516606999,-0.3030569878594901,-0.3214971097241955,0.6838192186976118,-0.0787256810073199,-0.4340989545320874,0.3483088723328022,-0.4380162856555138,-0.2961350075843459,-0.1925987916723933,-0.0984092596585986,0.3876505024030979,0.2815081698105443,0.1914103953045188,-0.2481238097204823,0.1378509323077063,0.2403966195385169,0.6011481147125901,0.472929042525995,-0.2710618975304348,0.696767358887197,0.1280403831240378,0.1458524439785081,0.2835027656547966,0.2729611395997546,-0.128572380116006,0.5502670333244537,1
GSM1509636,0.3034151058784656,-0.5663558069223594,-0.3865263072701257,0.4158331102180325,-0.2902720086754117,0.5335971040193563,-0.1503817444790512,-0.5965634884520956,-0.3893995798464368,-0.3779816165763318,0.5266086934856659,0.0964187520806183,0.4630721331782892,-0.1935222513557351,-0.3338458502774958,-0.4316692359219172,-0.6347840064647473,-0.0529430035019881,-0.2833116408029852,0.2335413490955758,-0.3524448566035409,-0.3182794903004519,-0.4483841394583154,-0.4659015201696478,-0.1719721234469373,-0.35668165128059,-0.4015071165551453,0.7414156317938168,-0.2717785485055997,-0.2661163912727106,0.336133206336546,-0.6236976772943174,-0.4732197909032183,-0.4202163890088091,-0.0783612459257498,0.300489510374276,0.2859714621972087,0.2662900542849087,-0.1404760258229599,0.2351662100726719,0.2529841097497688,0.45431086913636,0.4018394458728616,-0.3839689617063027,0.641342800531409,-0.1129009083960898,-0.4121012096111108,0.0326315044954071,0.0635805579233108,-0.1754662864910454,0.6461449515949019,1
GSM1509637,0.2105782948144781,-0.6787604247153742,-0.1543608810372871,0.1947627881672714,-0.1808077689552994,0.418934736375173,-0.2920989351454557,-0.6876073770837472,-0.4388526635147397,-0.3135038329510275,0.2704517627577806,0.537800065576177,0.1382166332553711,-0.2549353063449352,-0.519342214574773,-0.5700070905268664,-0.2905634302407792,0.2566578998890756,-0.2592815196522741,-0.2219718969797591,-0.4290902522047193,-0.2755511165109455,-0.3803981854132762,-0.3175299976559934,-0.3377647482690586,-0.5810268587127123,-0.5996173663316046,0.3104962183558922,-0.1564520809155696,-0.4649272760094086,0.0051035872876731,-0.6947545872408913,-0.3651999329833902,-0.4975556063478927,0.1506985027275988,-0.1934278365138887,-0.0759644400979761,0.4191419887715328,0.4207036150310035,0.0273957725055124,-0.2021821797207262,0.1050488686910519,-0.0024424667462289,-0.5422444538744479,0.4518862911532443,-0.3480445196501069,0.0935550136639653,-0.0872933936705212,-0.0238508817495256,-0.0694482782024927,0.1793003322912097,1
GSM1509638,0.0781094067105556,-0.6555600494563838,-0.3015437426472899,-0.168745574950561,-0.5817863097327638,0.4098003166630211,0.0051400302081295,-0.6388703507370427,-0.1932636157666697,-0.3991089728658811,0.3238132528622018,0.6594164432033777,0.1023957487020405,-0.5916311113434607,-0.6762816114613907,-0.5761644764952473,-0.6461130053208031,-0.3893270895039976,-0.1183314902185264,-0.1016165619453919,-0.4335288673456683,-0.1633108695210832,-0.2810894476366785,-0.3194841045292747,-0.2645396139539267,-0.2468819515905236,-0.2457681782631393,0.4079690956088722,-0.2634718432589274,-0.3123965544697014,0.1610522075066747,-0.5056068762139913,-0.0837133247551443,-0.1353590774810115,0.2892590435916612,0.1840619907796268,-0.0111155269259234,0.5203386815761697,0.526523511088442,0.1776231838838143,-0.1818922792208192,-0.1403567694249402,0.0619847369915526,-0.1015621437312358,0.309980902527548,-0.1100895766187886,-0.5868910842181647,0.1422396428274517,0.101469589245153,0.2287904993278349,0.3525205636777726,1
GSM1509639,0.2489524783680217,0.2755358112597572,0.3883047776026213,0.2117853002507501,0.5008227330513632,0.4696974764493523,-0.1463887703711003,0.3436105849101772,-0.06813294056522,0.2488759155686707,-0.11708412207331,-0.8102245138804915,-0.0570279671736659,0.5788635652310615,0.5818438816232402,0.4717198279611122,0.4966183438721857,0.5924646750817508,-0.2996566752535244,0.6365754935466207,-0.0750975270638158,-0.3638158084602227,-0.4321393709247058,-0.3278233554299384,-0.5680124011681958,-0.2335327428991691,-0.2439466557989898,0.5802824716567944,-0.0299586049194631,0.1257982862969705,-0.2621345696936888,-0.3413215692559836,0.4842748325699187,-0.2036925504420012,-0.2116325268249516,0.2439087270341417,-0.3517238741638765,-0.2447512120496186,-0.3303225944945397,0.3860968130595391,-0.1015423602917664,-0.0551523086614221,0.0723241997626953,-0.3860701207102633,0.2911347486757231,0.081046763793019,0.5484946198813405,0.065504948584618,-0.1565458526596778,0.1215692303853008,0.5192635612164679,1
GSM1509640,0.0656704026951663,0.008251037049385,0.2525001840068517,-0.0204995142112048,0.5546582307347891,-0.2247231291638656,0.3404659069366811,0.027350851048701,0.2699215422226276,0.3450780051071075,-0.369920048367287,0.2806151480934287,-0.1697546018410017,0.433527848421394,0.4517357473648559,0.238779187931986,0.3977806414158421,0.6630897150754475,0.3735061480510722,0.3626131927208718,0.1210826112479496,0.444012893687181,0.4030580287740802,0.4523237562031857,0.4010371600370201,0.5983727494206418,0.4580050421507474,-0.2351435914155307,0.517568095813983,0.0991924807013296,0.0211669910656848,0.601156767379257,0.2043954923367068,0.4257302694593607,0.2980189911755863,0.50579458722592,-0.3265565150326431,0.255281835930032,0.3832979225575836,0.0703450087403662,-0.2688415596877811,0.198046271396306,0.3013093745912658,0.3999325505250268,0.1173681067857247,0.2851360343912544,0.2172861202991572,0.1434435205499031,0.5299723051625106,0.2366244111900223,-0.4405005226558411,1
GSM1509641,-0.3189216452173676,-0.0979121242174808,-0.3733251375012164,-0.271808418036929,-0.2394291757251596,-0.504363918337357,-0.1268547788332042,-0.1022504761687545,0.4152622819891505,-0.297243245624805,-0.1777117644488233,-0.3772694358652024,-0.1367471666532331,-0.5620287626897694,-0.528982660045604,-0.3468656983649762,0.098766405599172,-0.5523434079065257,-0.0179831062662401,-0.3976866338719456,0.0616056188710505,0.2205227306781855,-0.130153660841456,-0.2566926292615755,0.1670881672542501,-0.2409125047651757,-0.0810976142620504,-0.1823452863904815,-0.4262147470123353,0.0469983211802903,-0.1845286562767217,-0.1260233281851427,-0.2376131042003615,-0.1478971758328461,-0.1665473219299043,0.2245018947313944,-0.0409934468513093,-0.2172659980012418,0.0918317109555812,0.1262691899378406,-0.1485290730328621,-0.1205277183172976,-0.0702638456712923,-0.0924144883919043,-0.0768279530933145,-0.3003827898905901,-0.5683676391617893,-0.2619388659529896,-0.3980015132355953,-0.4751709934526988,-0.5311925260062382,1
GSM1509642,0.0981313724739468,0.4060040918550601,0.5645228802401779,-0.0780977675966071,0.538985819900143,0.1386572227674774,0.0895626847481988,0.4209253767736249,0.0615578870556191,0.5083561291272393,-0.0635866254298596,-0.551899900678098,-0.3963346887768342,0.6010224408013018,0.5253263213685208,0.5447906621871921,0.4280431019923013,0.2739578757791692,0.1568399436472062,0.5442364429104984,0.1923365287679317,0.0355454532968566,0.2767501996125753,0.3272048510886728,0.4807827253934535,0.2217953037158263,0.3483296874869187,0.3579210170732298,0.4744566030403059,0.5071885747347442,-0.069274349836695,0.3576046237057249,0.4885693370751523,0.3565859424598052,0.0953405811158785,0.2267471609829818,-0.4408668076610787,0.0441463299991536,-0.2068196167427681,0.0268837479040391,0.3808269023372634,-0.0101776811613757,-0.0675017309931138,0.0313217670184959,0.0305441152528299,0.3900064287648934,0.602051506340362,0.2156464817034524,0.2108166428549304,0.4351658605967529,-0.1310675800114829,1
GSM1509643,-0.1662402715453271,-0.0186066147033198,-0.129990032456078,-0.0335676862899442,-0.0833140791151106,-0.3490039968308154,-0.3937896789997845,0.0832644350973858,-0.3372727464414406,-0.1325049901977489,-0.4148567531838449,0.2490919998085276,-0.1425435896387575,-0.2095109618009443,0.130643423958245,-0.2234372622094025,-0.4198481690470038,0.2655050307403708,0.1469811085387367,-0.4586889312041572,0.0899293690779222,0.1788937698099829,0.1201811122730432,-0.0918356483143007,-0.0619101712687875,0.0350432578868807,0.2298799950789306,-0.5464984841005596,-0.1744175154556566,-0.2210622569715701,-0.2103475736304579,0.0886927647675856,-0.3242346902971155,-0.0383029212935938,0.048927917467778,-0.454190167689927,-0.3511844311292471,0.0798066506198226,0.1953370069306445,0.1779107300750674,-0.2558502255964435,0.575078429571707,-0.0402892805882551,0.005610965693261,-0.4434316590357512,-0.2189015492307591,0.1041790230164432,-0.1788336282494208,-0.3844006129243716,-0.121913917413141,-0.3139386930121632,1
GSM1509644,-0.0903039835609783,0.4446376064677041,0.4001766791957007,0.1365904129759137,0.4492636240987565,0.1342570332723622,0.1113457420359875,0.4734459623495562,-0.1423178099726557,0.1581155737160807,-0.5634291384234636,-0.5709341508858514,-0.2950828135212212,0.5988712812447102,0.6558751351453161,0.6502260969920244,0.5013689740482022,0.3305429776577807,0.0788405704726523,0.0384445002925893,0.3105732746305669,-0.0911240980700721,0.2355666534845137,0.1843727240802286,-0.3424115483644995,-0.0481645044662119,0.2215635563088717,0.1815286056889286,0.2997556399183599,0.303489354183759,-0.1531301174308861,0.290664236974299,0.3292664142592067,0.1598130063827232,-0.226040422598399,-0.4548234456234663,-0.3915525856531672,-0.3310620732341265,-0.4719750177886054,0.1983215928427963,0.1559307634166908,-0.2732067977786825,0.2187084668455513,-0.0253166656473968,-0.0618018521248023,0.2762625178566228,0.6650045461724067,0.1372934996450691,-0.0308568782136139,0.1570456245227998,0.3069243865850214,1
GSM1509645,-0.0310260453863485,-0.5205890877163316,-0.3728303180488139,-0.0427383705751559,-0.4839727940532121,-0.1218518780578622,-0.4044533746108624,-0.5013633039233552,-0.1710187944997876,-0.5173419009952739,0.4575881748514399,0.5218463296892445,0.2950762374939373,-0.3516329004533352,-0.4679147709883716,-0.3751377134239609,0.4541506553445359,-0.4370232688834601,-0.0353222113666923,0.193580455419891,0.0659925422984802,-0.0237787612977546,-0.2025433810849306,-0.3141595378759717,-0.1769523638602506,-0.4651917515164122,-0.1802133724833312,-0.0831726109049851,-0.2591554068188589,-0.2122568166011575,0.0241140118372504,-0.3065418502446342,-0.2849894478157364,-0.2393856381397348,0.1252523288991828,-0.2700192851274303,-0.1472383318851087,0.2570820908666753,0.3474614808902239,0.2233016552115538,0.039708878168604,0.1050462366832949,-0.4676056760739874,-0.2739633487998685,0.1651862416367234,-0.3302276693878632,0.2530895896805974,-0.2387502826213113,-0.0523135602970604,0.004616910112287,0.5241641523227847,1
GSM1509646,-0.0278094105013194,-0.6110146412638976,-0.4686959045866771,0.0569513918102066,-0.3473813242736651,0.3126528374110253,-0.2731883950642519,-0.5842569320064144,0.1233566816343597,-0.5406298741565787,0.4761882159499147,0.3862978975890794,0.3263050947650265,-0.1995604414014209,-0.5913799301704717,-0.445662884479689,-0.3584288377338121,-0.5246659822040505,-0.3365161426717296,-0.1889283266941523,-0.3820352939258888,-0.3605081953699727,-0.4973589626916056,-0.4590725647500793,-0.498405767986806,-0.5673357207231202,-0.6212321822477818,0.4956098768460368,-0.3841966710160599,-0.3683022040179948,-0.1111672856497263,-0.7609664452984888,-0.0736115419019532,-0.5498260232461849,-0.0279198253907127,-0.5673054748109607,0.3082348140437418,0.4096619643186341,0.3500825342685376,0.2007392283822204,-0.3129521687804658,-0.0391258950026993,0.0082730955799258,-0.4065995552740177,0.4290986837306555,-0.3620638095656467,-0.3152148131692015,-0.2493985318304014,-0.2044603885026814,-0.3439552089799653,0.1189385212481875,1
GSM1509647,0.1528358783305564,-0.4515910862186109,-0.0845444937874692,0.0687978362401431,-0.1987128650058375,0.462863050708463,-0.2262688589165146,-0.5094944729179258,0.2904609735475321,-0.1984515166985319,0.6763155136059897,0.4005609320420996,0.0694433208862914,-0.039894025579533,-0.3251567291913949,-0.2839319699214764,-0.0345376966606141,-0.2770695322690354,-0.223571753171726,0.1512597729904971,-0.1455784713108479,-0.14761173693483,-0.146440714626801,-0.3044678771402645,-0.0578652851897227,-0.5773348367171847,-0.598133183413966,0.7110731493181078,0.0133612262978548,-0.1760304541875172,-0.1073057414026429,-0.6651520447392638,-0.4427612021393093,-0.5045090990383058,0.2004817973103652,-0.373681388066081,0.2084503191369769,0.4957925095364347,0.4192848596686484,0.2499752647992025,-0.2530576078005468,0.0867375216276914,0.0562696519022852,-0.4681822035839983,0.6286263195369125,-0.1799712905720372,0.16026852680921,-0.0948315472774775,0.1088968373744699,-0.0840059809799653,0.3565793742253235,1
GSM1509648,-0.1875452710112279,-0.5514622777120718,-0.292150129071983,-0.3425093554156276,-0.2694614999572635,-0.4975772691738965,0.0111833690358325,-0.6122680191530597,0.5470107384831173,-0.3354122834632527,0.3451461192855672,0.5135249804265374,-0.3640005851389222,-0.1869963466217766,-0.4905729478016196,-0.475910945415756,0.270885335939925,-0.4155207277209887,0.2267618970911588,0.2478884037881807,-0.1798125102061206,0.3237072087133313,0.1257275450597375,0.0835217196603146,0.0173453337993733,0.3653939163197899,-0.1645103616984046,-0.2559045300076681,-0.1866641571091501,0.0137533696506554,0.0263541681696595,-0.4094285214957321,-0.2999150533180316,-0.0338949512206911,0.2527436904014714,0.1204630843164436,-0.3862793750299412,0.4772962599190359,0.5033195997322287,-0.0121589490464541,-0.3861521865822723,0.1725228047119616,-0.0676187833330984,0.1650546109626021,0.0890079991598207,-0.2193937160350842,-0.533118167586886,-0.3376214388709069,-0.1103851177148229,-0.0777999968140134,-0.550927895992742,1
GSM1509649,0.0115154187305896,0.2071076677754456,-0.1213936002798647,-0.1791609115054281,0.1374883335960418,-0.1295845426279756,-0.0308752271408665,0.2964153528530583,0.1651183964601961,0.1133554990152464,-0.1367217129766915,-0.0698121450415328,0.4836723971052744,-0.3362352558228736,-0.383842645549494,-0.0732410622726084,0.3960217703722227,-0.4546378255509652,-0.0683596096933992,0.025735459686304,-0.0857051405701792,0.2287029783989811,0.0361302269608635,-0.2260127380157934,0.0850053175943205,0.3013174611778634,0.5356053851851968,-0.4146527444283531,-0.2856826974738694,-0.1599742936640632,0.0033705695805896,0.3897562390714403,-0.3003357722802681,0.0811433146786981,-0.1089602669797639,0.4733888314483737,0.1356574183279989,-0.1776957476283382,-0.0847761770352908,-0.2894937588267857,-0.2523621813236664,0.0409543380575756,0.247331101844693,0.1473188132671499,-0.1829613751574265,-0.0868565784058617,-0.7147766357819576,-0.1902451408635307,-0.1324456895712542,-0.2966143962707915,-0.4343595915598586,1
GSM1509650,0.3552859123108269,0.4140739562385547,0.417237115181952,0.3692413709062364,0.3457147835668993,0.5231479248011941,0.1786790868241749,0.4417251354913415,-0.3399999232940425,0.54928838322931,0.16138011497139,-0.0909130624726712,0.0499962858587668,0.3839716519295094,0.44065294555436,0.3711864665225309,0.1671796170152891,0.6845323898134799,-0.0262891759382346,0.2099988380553329,-0.0949314165932919,-0.0820982549020353,0.0664949737410336,-0.142218198242903,0.3866263758812091,0.6497750547391941,0.5023730198430723,0.0539007930290802,0.0263265421981168,-0.2881126702208919,0.2801885954608661,0.668346142108217,0.2483760774376819,0.3471774988444278,0.1126381764390505,0.1360466401355721,-0.0474903922761485,-0.0800722923937669,-0.1935963987233901,-0.211838138261207,0.0525098855202202,0.445028082751282,0.3146277068701353,0.4037393949045709,-0.0281629273351375,0.3194916816423158,0.3674499921654907,0.3244687183863098,0.3484939045135987,0.3486699807994068,0.2154015012271761,1
GSM1509651,-0.0007307975888079,-0.6953274128452125,-0.4077829053424397,0.257818586973175,0.0818244442448034,0.3276107130380761,0.1850285907357679,-0.7105021851369312,-0.5897569211627418,-0.4091400233004173,-0.1191207141005962,0.5324717597116291,0.3632994240650599,-0.3286178995161016,-0.6226658392997636,-0.5636945578516608,-0.7242108800245077,-0.1285944420734013,-0.303795242111826,0.3146271055936498,-0.5146973678985548,-0.2443923393187832,-0.3605714006103397,-0.3173095587953819,-0.3947041133435106,-0.0018788779166662,-0.2924573763949181,0.3229542647419117,-0.0225051130652677,-0.372121118058649,0.3367324945216969,-0.609991358555188,0.0736722294877483,-0.3496809402690863,0.1898898746173803,-0.3263986068499159,0.2160759922336443,0.4321708895276789,0.5197203315513469,-0.169553181096297,-0.268837687402628,0.1662584302989594,-0.0413889025115856,-0.4890254018381627,0.3646951012638222,-0.318433302441351,-0.2135626018487279,-0.1484105470509808,0.3854120067295157,0.2780195055641075,0.1999466059712772,1
GSM1509652,-0.3394067031710666,0.1833492729600488,-0.3365582834503248,-0.3223052026143537,-0.3337315005255959,-0.4509481413158754,-0.1659671555175254,0.2625115767663562,0.0257306364946272,-0.2945084352644741,-0.608676486351394,-0.1447063815084671,-0.3271935891098438,-0.2981404334891693,-0.2770562826028366,-0.0942867331137687,-0.2224824017400523,-0.3371159442271329,-0.138382440674141,-0.3427365986799326,-0.2800392150006123,0.0345979949186002,-0.2857884109227555,-0.1518580397092046,-0.4867830167155277,0.3686212778031545,0.4032908487089962,-0.7154343202388188,-0.2511312717491004,-0.2847447375143173,-0.4205260180703348,0.4294653773311153,-0.0537370716380149,0.1355148656846007,-0.2445200890997849,-0.1118233156129653,-0.2218327423166543,0.0206810053123135,0.0614571198830292,-0.2360441909923237,-0.3226142481636407,0.0751216641587268,-0.5458616645930132,0.2445174349582431,-0.6240530651113366,-0.2834636732689465,-0.2821176093097051,-0.3152465004642634,-0.542293807505586,-0.2724255053605603,-0.5435414502125585,1
GSM1509653,0.2744242361831139,-0.6678868235633659,-0.5463762894346331,0.0589689138693223,-0.3498025535933164,0.234867737233354,-0.100477042567718,-0.6745010170021536,-0.4203469823540589,-0.4477076578946607,0.6295487309421574,0.6258010490595891,0.3301921515755396,-0.4986468962015882,-0.5495496746270816,-0.542250874571375,-0.2978194427512747,-0.2156880393642271,-0.0295895033909603,0.2999240408111632,-0.1424133421449794,-0.1782809716541466,-0.1257208746191691,0.037374128669204,-0.067711101592678,-0.2347974083615649,-0.4760136485526552,0.4460360227500234,0.1671524995462586,-0.1197942723318143,0.1348339460574604,-0.4952027544616026,-0.3780014962476167,-0.3532279571880748,0.4150335163193967,0.0368879687407373,0.0047759035592395,0.5946522180827927,0.576207476984818,0.2507426660631551,0.0127808414911017,0.2923033257796786,-0.0557658920235406,-0.1621266753352832,0.2736905685853784,-0.1722831589181072,-0.4998380136422356,-0.0291399907647569,-0.0386470714516286,0.1616283835389297,0.5673176729375049,1
GSM1509654,-0.0483194773433018,-0.6367426008536874,-0.5671151919746419,-0.0361804719595208,-0.2517930847440448,-0.0730673280664035,-0.0594494534037486,-0.616116676366542,0.1406667392683336,-0.542172544914822,-0.1750144844369702,0.427514368215243,0.3330775334619378,-0.5124767393281887,-0.5775953994195474,-0.5636198836183692,-0.2653059384149159,-0.3852205011679284,-0.2637517028640201,-0.0960635596428899,-0.3506716505293868,0.2179927013516162,-0.30058993942319,-0.2454500441672407,-0.1713670340265137,-0.3170027898455704,-0.3774463921428995,0.2436817319808388,-0.2918860472980358,-0.347968968880413,0.2236062386488595,-0.4594942877358293,-0.4298252781808602,-0.2905323651644589,0.0900496829087308,0.193515989324651,0.2931472000386528,0.081629941786819,0.4250399230069654,-0.0935474048497319,-0.259761085874846,0.1058147932171702,0.2239793475265008,-0.2687117908700487,0.4102186471982244,-0.2675306195569443,-0.647313141030017,-0.0731984850136105,-0.003015092952784,-0.2437786838940812,0.1194767957227735,1
GSM1509655,0.1434000422973482,-0.5769042725357988,-0.1476224161740076,-0.0515293946126818,-0.097069742522499,0.3672350675074502,-0.1791463443884624,-0.604696048128279,-0.0387624559035533,-0.1282395809797321,0.3296172103795021,0.5776618764923198,0.5143306862399462,0.0106550629440146,-0.3501900660961902,-0.3566833480681177,0.4123269419710964,-0.412875708416299,0.2547613538468829,0.3491932454882402,-0.2070814156208011,0.3332667452840872,0.0886345552943708,0.3508655510554327,0.034232522071701,-0.218158241768207,-0.4175084602734384,0.4669874494945442,0.2761566746904513,-0.1209641468791029,0.0145613433818423,-0.4447234199281078,-0.3339618102100134,-0.3080711110692822,0.2843528066310867,0.2738311200260239,0.2623014852806294,0.331492595725275,0.5176125651123625,9.553658969069234e-05,-0.2644446055703878,0.607253562674741,0.1667065786552453,-0.3401043123986469,0.4685087999247267,-0.2445144560725463,-0.0672109360200332,-0.0663373151246692,0.428905587108796,0.2442046823269998,-0.1692982088269529,1
