,GAVISH_3CA_MALIGNANT_METAPROGRAM_17_INTERFERON_MHC_II_1,GAVISH_3CA_MALIGNANT_METAPROGRAM_METAPROGRAM_6_HYPOXIA,GAVISH_3CA_METAPROGRAM_B_CELLS_INTERFERON,GAVISH_3CA_METAPROGRAM_B_CELLS_METABOLISM_MYC,GAVISH_3CA_METAPROGRAM_B_CELLS_MHC_II,GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_INTERFERON,GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_HEV_1,GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_INTERFERON,GAVISH_3CA_METAPROGRAM_EPITHELIAL_ALVEOLAR,GAVISH_3CA_METAPROGRAM_EPITHELIAL_INTERFERON_MHC,GAVISH_3CA_METAPROGRAM_EPITHELIAL_PDAC_RELATED_1,GAVISH_3CA_METAPROGRAM_FIBROBLASTS_INTERFERON,GAVISH_3CA_METAPROGRAM_MACROPHAGES_INTERFERON,"bioplanet_1157_Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",bioplanet_1404_Cap-dependent translation initiation,bioplanet_1529_Endosomal/vacuolar pathway,bioplanet_1537_Folding of actin by CCT/TriC,bioplanet_1605_Nef-mediated downregulation of MHC class I complex cell surface expression,bioplanet_211_Eosinophils in the chemokine network of allergy,bioplanet_298_Type 1 diabetes mellitus,bioplanet_300_Asthma,bioplanet_301_Autoimmune thyroid disease,bioplanet_303_Allograft rejection,bioplanet_304_Graft-versus-host disease,bioplanet_321_Bystander B cell activation,bioplanet_322_B lymphocyte cell surface molecules,bioplanet_324_CTL mediated immune response against target cells,bioplanet_50_Lck and Fyn tyrosine kinases in initiation of T cell receptor activation,bioplanet_564_PD-1 signaling,bioplanet_955_Glycolysis,group
GSM972125,-0.0034995706766778,-0.0639354226310479,-0.025015719213686,-0.3967681803837732,0.2545531158312821,0.0730391455345002,0.392173410261692,-0.1003374832213313,0.2273394204440078,0.3296261624337247,0.2561233968448719,-0.0703479106386586,-0.1846617092233058,-0.4525083710394995,-0.4088095247543555,-0.3804814993399881,-0.1849577061195886,0.1261951720489293,0.4548600059814258,-0.2382540939332816,0.1925468300735026,-0.1768074976784899,-0.2145264151361582,-0.2680199441658092,-0.121619850596329,0.1825047704144893,-0.2566783763745581,0.0357319750677715,-0.023045951656236,-0.2028509801818817,0
GSM972126,0.1074345586070029,-0.3853799525917213,0.4761488623553714,0.0884776628791303,-0.693442005853916,0.5585171779079936,-0.5376878597343185,0.4979390398056619,-0.4985961306260938,-0.5405418500364757,-0.4555241385233097,0.3315250175833126,0.3467107726829512,0.3330329354540587,0.2348320585469344,-0.152551692436362,0.0613734358349711,-0.394563230761661,-0.3392701482028765,-0.3752183078166524,-0.4909931075848822,-0.2697523356236059,-0.4014060406988504,-0.4836572839921169,-0.6846078723249125,-0.7765347583411456,-0.6623222849018705,-0.844323802818849,-0.6812125233028176,-0.3744209380805834,0
GSM972127,-0.4936828523278681,-0.2986989790804323,-0.5360543651527724,-0.6219597061123218,-0.1781985998521384,-0.5354168247564456,0.1864651050129886,-0.5585931999464085,0.1389329373701778,-0.1265238249580745,0.1541005686211804,-0.5281187689682738,-0.480504509680538,-0.1672274828731248,-0.0581450997987019,-0.5709558792993282,-0.6400287363833335,-0.3612172218004376,0.1295971770166824,-0.1627506276780513,0.0327662535743785,-0.1027501926059783,-0.1011692152874849,-0.3101361920344289,-0.1461078776303439,-0.0401083537223598,-0.0848732327687695,-0.0410695560992465,0.0945336028342795,-0.3901831638279597,0
GSM972128,-0.1680961147236828,-0.2847348795268897,-0.2334600797556507,0.0938300733673939,0.0411792219081119,-0.3102770788765761,0.2636470502731357,-0.3881622828796353,0.0424821152571496,0.2472254216053705,0.0102759056436481,-0.3448397143638089,-0.2007972991858123,0.2276933895953754,0.2412904165365196,-0.3043816255232441,0.3635287306851683,-0.2156432540249638,0.3549210193331248,0.0155950582652048,0.0206603673796975,-0.0483519711169318,0.0264708646504484,-0.1792174695656656,-0.3197436051286573,0.1555828081505652,0.2011873788641917,0.1895068800167839,0.1473056472491535,-0.2330376722027238,0
GSM972129,-0.0361556933976214,-0.1218020086979923,-0.1840908600100588,0.4752277144769032,0.1482457236117484,-0.2424667478958635,-0.1137692398153408,-0.206609787511865,0.1091331083531988,-0.2502520858971096,-0.0863356304520403,-0.1622322863884306,-0.0284569725039006,0.2848481065084768,0.3120579009949025,-0.2652844419521637,0.044628001159242,0.2831849258119311,0.3380805825142094,0.175022135949255,0.1103536928949329,-0.0980858338538775,0.1987362982985468,0.0491047396566584,0.152246346072803,0.1075140589047515,0.0403648410705201,-0.0792130794804617,0.0194826406651583,0.1104826074637202,0
GSM972130,0.0396764069167837,-0.3663998012757749,0.0128881124732819,-0.3754185620563869,-0.4742297208249389,-0.0445861607299747,-0.4739723687025148,-0.1328740683365953,-0.1412313137624441,-0.4842055134273788,-0.2147212544208327,-0.1416452284354895,-0.0430513606898896,0.1165978672178634,0.2066158937409343,-0.2639340472778662,-0.3454324654360807,-0.4137370774015168,0.1370558266613072,-0.1823703342921035,-0.1050562015612927,-0.1130493108389335,-0.2772735631213494,-0.3004697724600561,-0.4152792698487084,-0.6441046720330157,-0.5313769053959286,-0.6671428573901221,-0.4278307930032395,-0.0512083424060032,0
GSM972131,-0.1594741512851662,0.4115803124232489,-0.0890266522141649,-0.3265696789782331,0.5136561100584172,-0.123947988836904,0.5203455184680329,-0.1326678865362215,0.0666016901858478,0.4640750663178027,-0.2307944645565037,-0.2042497457248694,-0.0956109713497354,-0.4356003632815433,-0.3631442295086786,-0.3625404025097595,-0.2370530521884726,-0.0335020595431725,-0.1540098220062307,-0.1960980082140705,0.2274255721208843,-0.2504751712076044,-0.0774694179411837,-0.2911856772305941,0.1115396776654327,0.4969332343450651,0.4637040470798043,0.6792284064658246,0.2884274053439135,-0.3046750989988074,0
GSM972132,-0.5239439495892692,-0.081188383076597,-0.450482398423628,0.3323961718660581,-0.1374329001207231,-0.4729908158066719,0.0382281423438494,-0.4897296387005568,-0.287975496217351,-0.2026443574873455,-0.109865957164716,-0.5011675772783971,-0.5073889611786567,0.174894201633326,0.1339889911649366,-0.6748714390123455,0.3277196597625293,0.2089745407638563,-0.4462152161615901,-0.5487342175720605,-0.4703495052009285,-0.5366123253858451,-0.5449511573330724,-0.5481449322158399,-0.4077240895364634,-0.355999133209677,-0.3872377992385256,-0.4063894718236378,-0.2559516415605321,-0.127016800914306,0
GSM972133,0.5350165291738712,0.293311324884508,0.5054182278557001,-0.5156760744934218,0.3936401443801391,0.5706063779841384,0.4653322160772504,0.5503466613258652,0.5028029718355829,0.5956479789854148,0.5170637703437005,0.5377402022236746,0.5735508495301351,-0.2597981749014051,-0.3068036473207793,0.5972674362424696,-0.6298978038364478,-0.0021512121956967,0.3792036538766671,0.2107719278415767,0.42433943353975,0.3710625474132784,0.2567016244276411,0.3221424703211963,0.7135068404275988,0.5985468031855046,0.4494182991630753,0.6196294500551323,0.4335000542589087,-0.2677365716131829,0
GSM972134,-0.0672633638198084,0.0662343419206486,0.2363639729201624,-0.3660101978581965,0.4335588019305846,0.2247193768725117,0.3844853427266447,0.0557011524583435,0.211424757705475,0.1512344458093455,0.1583909630644288,0.067336001261645,0.0569835484690098,0.2840150979982888,0.4028887153844304,-0.1709008318876685,0.0631008933881124,-0.2742622545995571,0.1362544231356843,-0.0895422219041019,-0.115133659354014,-0.2076473796952602,-0.2235527345619901,-0.1522875066690988,-0.1984995092938644,0.3679084526513108,-0.3223601750763136,0.3495448545120824,-0.0247395792665962,-0.4429729027633583,0
GSM972135,-0.5048536343531027,-0.5892124511993737,-0.4855890618151821,0.1423240977480027,-0.5123277781865928,-0.4182530937291373,-0.6151895858430141,-0.5311949392508372,-0.2925143497687683,-0.657192670911686,-0.1673624627145096,-0.5620752534253345,-0.5549608482312405,0.2908678087802412,0.4921610005621691,0.2058945176317834,0.3027917271329152,-0.3515071280397172,-0.2667138331628622,-0.2866122047916972,-0.4183271071028983,-0.3078951748603243,-0.3929894768871201,-0.4348283020825797,-0.4234663809598411,-0.6721426074795644,-0.6812772011825777,-0.5196552124446709,-0.5711640560636971,-0.2307025199597633,0
GSM972136,-0.2777072796619658,0.2055994929422246,0.2294559155961523,0.2790808742530291,-0.0387305283826741,0.2543785197795499,-0.1409768574786546,-0.011399667546415,-0.017572320600352,-0.2634726748440086,0.2706532946584534,-0.1317938740460288,-0.1571322433515724,-0.008140081061647,-0.0930220893459201,-0.3700639979981052,0.6143462496177651,0.2197389757903223,-0.0021722650887544,-0.3223996327588794,-0.2882331441865828,-0.4814729928339114,-0.4429748629601585,-0.4651261764497569,-0.2148442619370189,-0.2878636174230766,-0.4803991041985729,-0.4561156373248582,-0.3399248101084978,-0.1166462834821605,0
GSM972137,-0.4706368650747649,-0.1151769521278611,-0.4047403313569385,0.1920379841118155,-0.3089553107123328,-0.387697619166311,-0.4468961682699262,-0.3830548684230597,0.1851887124327831,-0.5020240759365279,-0.1704022180942846,-0.4346811416699163,-0.3953880886903501,0.3639382800766427,0.4183622867853518,-0.7533790235700478,0.5961835109431065,-0.4108503605742612,0.2697790586248094,-0.2551213971088844,0.0211970690905475,-0.3385904132971407,-0.3367928599000589,-0.5157269895006283,0.3781410823549483,-0.279680442708721,-0.5152401483088211,-0.3919628860159239,-0.2585371585637991,-0.3214912358587361,0
GSM972138,-0.4335510585611598,0.059171794490694,-0.3761749332189664,-0.458898702116521,-0.4277767713815902,-0.2393669348853125,-0.5337640280684777,-0.360338239762917,-0.3671444754905507,-0.563288759031428,-0.0697366949066856,-0.3961050526442103,-0.4249880391985895,-0.0950048793772562,-0.1224773439091396,-0.4539714943325629,-0.4035842292571041,-0.1259578536329326,-0.2794494195738097,-0.3603167972597455,-0.2647343841563292,-0.2535383653079775,-0.4180032247895622,-0.3700008860792675,0.1333890472897305,-0.5237199387027301,-0.3504030280993671,-0.5376018747174438,-0.5284156676745397,-0.1418522530583255,0
GSM972139,-0.521170832278178,-0.5265226458542039,-0.3740751832288433,-0.3786752732626554,-0.5551660668543709,-0.3606862487109518,-0.4955644253105948,-0.4150824842777633,-0.3519197173848683,-0.5596525076477716,-0.2002140020650267,-0.5440308092023178,-0.4451994596183807,0.2372410326177682,0.1230775399156145,-0.556889836324639,-0.1830625475595104,-0.0983004936869008,-0.4194460982351161,-0.4225355200570326,-0.3320379646736549,-0.4059427803047315,-0.4984782485764895,-0.5251205885487013,-0.4310917473215652,-0.6625298151861582,-0.5623712818927193,-0.6620773179400395,-0.4774240006308319,-0.4154062664002846,0
GSM972140,0.2475775783360583,0.4587937578541848,0.1724882961091088,-0.2933301116974008,0.516659727037594,0.2550728859382264,0.3694354374108387,0.2980402927130456,0.0191766272946671,0.2633079484268979,0.0729021979870939,0.2093729395571655,0.1399893843938041,-0.2819465244417151,-0.282615198666383,0.3030115611441407,-0.1501105695540561,-0.0617923462335696,0.0127384717907402,0.0565888665035297,0.325179766434874,0.0362204925152533,0.1299873749292846,0.1640879788180279,0.2538322756422391,0.6846440265003009,-0.1756172015299799,0.2043130474138527,0.190092263560126,0.1007797260769837,0
GSM972141,0.2011895499506549,0.0180647846371557,0.3566982411534016,-0.1512060862393054,0.1053796515487224,0.3074923980657527,0.1843554272119018,0.27232871783731,-0.1633859242194148,0.2184605352035966,-0.2483365781089014,0.3113816122596878,0.251064195498346,0.0953307050939621,0.203974292751857,0.1638342259017253,0.5919728061099299,-0.1356727627257841,0.4163603424657025,0.1189114518689992,-0.0317811664757636,-0.1778071795410254,-0.066300444797277,0.1074504748620784,-0.4345411320326875,-0.176125783454936,-0.3366242993217271,-0.4117682824199797,-0.0941797525282064,-0.2054170767723562,0
GSM972142,0.0576402336512834,-0.3155038282479906,0.2013666921948158,-0.2287648705743872,-0.0864709519450083,0.2815975896377881,-0.1215864241155828,0.1758907514929978,-0.2661791070467106,-0.1545792876604326,-0.3714567946528052,0.1331122327611705,0.1264694753130001,0.4886664429769199,0.5460424418336453,-0.2118469032770012,0.4738469269800667,-0.2774280995013655,0.2117862915556025,-0.2150753661585094,-0.0139627421029064,-0.4059857742118435,-0.281064672441622,-0.3369242532267971,-0.0281275237474917,-0.3658388048370363,-0.5701203409657231,-0.3845532069766805,-0.2353330662739278,-0.4164168316037334,0
GSM972143,0.1713239556325146,0.2050841294633168,-0.0490641998363069,-0.221712284355872,-0.3042909234535106,-0.0468681423896601,-0.0296205454127236,0.1787819109731036,-0.2784859820478065,-0.1769361291857894,-0.2470272983368866,0.2065329868341827,0.2559418248648972,-0.1394480787218092,-0.0804093909708381,0.2435575437362472,0.3810348744810263,0.0301075755755093,0.0756192390021717,0.2062314522131409,-0.3471623907408223,0.0754154801883632,0.1614260264373138,0.2002169027948528,0.3846809778283495,-0.0306011845068696,0.4080152707156702,0.1608703250611966,-0.0035879760680097,-0.2592775327615872,0
GSM972144,-0.5291930203710113,-0.5922109323087809,-0.5691893269730384,-0.4430525899271739,-0.5314353150758601,-0.5577052411111435,-0.4027691858415853,-0.6045112179523324,-0.3427119607095175,-0.1892187951674795,-0.0748285545826566,-0.6108366606932716,-0.4965785321893757,0.3250530024658444,0.3825426920410317,0.0278938872908229,-0.4784074399878181,-0.5193928523245397,-0.129198946739092,-0.257896499278108,-0.1925587638344069,-0.1061695257065156,-0.1548957542597918,-0.2482162021956186,-0.4183164264618121,-0.6627530840826111,0.0049381958177563,-0.3447449935228074,-0.4295833797796383,-0.4525380902618068,0
GSM972145,0.2481792199452199,-0.1964596835627386,0.5036649298906426,-0.6191016989416603,0.1498430278985165,0.5720424171853304,0.077698440430293,0.4925941020031043,0.1384725897329891,0.0622768072571772,0.2695923880140343,0.4390054473421138,0.4219530995646268,-0.3702942834196681,-0.3895609647374943,0.716665615311034,-0.5832681983209548,-0.3314416019497126,-0.4222721884247561,-0.077410633356941,-0.105857601833611,-0.109538526488168,-0.0475924495700232,-0.0885788218887805,0.4446763323127078,0.2958437848317415,0.1516716355047515,0.4365098566070617,0.1168700136456858,-0.5599160870619636,0
GSM972146,-0.1544186490421795,0.4040365062556256,-0.065513809599609,0.0162210276447796,-0.2414795546765891,-0.16912072760471,0.3213806516274615,-0.0918878001695693,-0.2836044929940072,0.1666793785576236,-0.1704462719801744,-0.1864759261247157,-0.1955786124947493,0.0048916029835646,0.2321840456053586,0.0490431857121781,-0.3237175890171399,-0.5880781890173274,-0.5322966244882132,-0.0991513857218175,-0.3229299740640069,-0.2415579644635393,-0.2846441470550334,-0.1052366271927262,-0.0494340807537254,-0.3469554337499195,-0.1196900309107165,-0.2152715137829621,-0.379565331875938,0.327494391669231,0
GSM972147,0.5925281199225786,0.448391389863796,0.7332919335579717,0.3927905270657793,-0.2838199424329966,0.7286241421609332,-0.1956500115259977,0.7190735792973229,-0.1324092714617989,0.1681264666052022,-0.0617637533991085,0.6771429708809388,0.6563131705352785,0.1730830402850369,0.2974720272909781,0.4042611645901953,-0.2527053441415531,0.2934279688243312,-0.4421955899115896,-0.1368469926258678,-0.4964789055140203,-0.3501668790273946,-0.2566096768338656,-0.1749771325943546,-0.50505791017444,-0.4293251936982333,-0.2038347654477356,-0.3513297924444289,-0.2197955661983779,0.2699614778717373,0
GSM972148,-0.0352998404603235,-0.3405092525569427,-0.0484580197475785,-0.2426474205524351,-0.3391966967240427,-0.0297780613805553,-0.3219972593425603,0.1647349345151939,-0.3041366629800272,-0.3288010420843438,-0.3679627858167149,0.124073551859331,0.2124221073625367,0.3956735184894106,0.4132947958173401,0.3763668463135584,0.4491876236202599,0.3626561734850103,0.2563455129768632,0.1693898925131207,-0.218725354528556,-0.0849121918885602,0.0440615552085087,-0.0283755548152169,-0.4132864659720228,-0.3998786631961218,-0.0355675959101566,-0.3376110156449368,-0.302472893436658,-0.3437891791326388,0
GSM972149,-0.650814935227804,-0.4062819985554395,-0.5588273338415404,-0.4987016996403958,-0.5159307134204747,-0.4929538001481138,-0.505494566410342,-0.529272084876896,-0.0728256059967749,-0.4613420329466503,0.189211646419234,-0.5526732179154267,-0.5082714305109517,-0.5138258983699293,-0.4910884399527508,-0.6695748470134827,-0.5521027072069713,-0.5620552012251181,0.2151238816814401,-0.3218733895511438,0.1850181801928768,0.0177225015852554,-0.312907739206954,-0.1507468229860278,0.1988155155446574,-0.4914350270648472,-0.3501869372389478,-0.4568126376432702,-0.4165059320942978,-0.1234637518815353,0
GSM972150,-0.2181630078513403,-0.28854547525516,-0.1714052739817792,-0.4624272167051063,0.0061351270044696,-0.0618208389901977,0.0545856685708878,-0.1130377760364642,0.1779679376523577,-0.1059739528639992,0.2681106001527067,-0.2199242732611345,-0.2176405363336292,-0.2968495710704476,-0.1739962751668527,0.5249554194398206,0.0935223802199315,-0.5336690516285838,0.0560605537957419,-0.0886056950777348,0.0438122786932563,-0.0583034558334618,-0.093578048598363,-0.0963809894741244,0.0106155257524199,-0.1984276265205896,-0.0945308610004506,0.0096040960555068,-0.1473495992981062,-0.4903559418772034,0
GSM972151,-0.578129175318642,-0.2210787488136817,-0.5103772081904187,0.1531843960999139,-0.2683794814230535,-0.5196602764884728,-0.4242105923705658,-0.5655143451580859,-0.2382047453554638,-0.602965629604636,0.0666133268750257,-0.5387119125412071,-0.5648171829690025,0.1934934887198385,0.1099482946460922,-0.3541409959669797,-0.0805129036608763,-0.1368575126799277,-0.1004820190388304,-0.3992911501385093,-0.234453081601797,-0.2116233035769523,-0.341674093401105,-0.4541349292586605,0.0558560643968251,-0.2738518138430132,-0.1817988192542555,-0.3879197374546291,-0.113924552046539,0.061970237846729,0
GSM972152,-0.3924793050778724,0.0124698078487448,-0.3204552486353603,0.2042945817498286,-0.3725855036674768,-0.4001773969113643,-0.4293224129611701,-0.42109060846154,-0.2783538117148905,-0.3801626545276119,0.0170359766449496,-0.4570024107770587,-0.4318171837606676,0.4786489031860373,0.4532359639051432,0.0356487549147759,0.4948894664528661,-0.3144753860527421,-0.2658100523074604,-0.2144949380035554,-0.4079397846255701,-0.1581504578996966,-0.255852168431109,-0.2307894917838678,-0.5335431650148592,-0.5920877103006236,-0.1338083644378143,-0.4649550429947736,-0.3961993337701065,-0.2774308060435307,0
GSM972153,0.1776089273057355,-0.0852559157181974,0.198895967323494,-0.1902864359229197,-0.0569172430530456,0.2577815758263363,-0.0408928890630068,0.1231573604578754,-0.1682911272713651,0.18173033460778,0.1419478706651047,0.2730557452640212,0.1710800267105848,0.0344759516163666,-0.222015846285671,0.3968284073657692,0.055241961391492,-0.2509805915997506,0.5532995084490732,-0.1390549617287134,0.0971083289695531,-0.1309527096685734,-0.1069037320141209,-0.2741508630912803,-0.1972827748896966,0.0229377839915877,-0.0543726990393203,-0.0480164278223966,-0.1232847189999956,-0.3883223795584512,0
GSM972154,-0.1336478554488362,-0.2047484880749721,0.165965677652311,0.0604350871567871,-0.3441417374996331,0.1579635017620325,-0.357432437468573,0.1910529368369053,-0.0894915376163225,-0.2698032750017378,0.1920186135986737,0.0528112267171461,0.0112332996056202,0.3745136431480172,0.2809389278513711,0.0324595893402806,0.5450257245879292,-0.141290576259256,-0.1960068519348292,-0.1430202617905271,-0.2570135919849708,-0.2668057285408562,-0.2674148797940899,-0.2463416931769257,-0.1051743094888187,-0.4635239444805626,-0.5225374111220675,-0.1662808249930272,-0.1627010679847175,-0.4205832874106498,0
GSM972155,-0.7018350905827159,0.1169261918056196,-0.5209753518760589,0.2707826817588713,-0.2726404713340569,-0.5875776960846587,-0.3398341636526887,-0.6316475835134033,-0.0899229408401777,-0.4140753214604785,-0.0494072344921958,-0.6346722180347719,-0.6419930524422816,0.3499691791482976,0.4371088857588151,-0.8544531884886504,0.3188944123497227,-0.063862410500108,-0.743031604180726,-0.5516388582712117,-0.5765667319581156,-0.563804362892967,-0.6359237454471603,-0.6060706006316601,-0.765999471892408,-0.7956403335538313,-0.7277997983812168,-0.6287269255659041,-0.5759959416402415,-0.0129132270049137,0
GSM972156,-0.3373605630382749,-0.2705784921424393,-0.3150860577937804,-0.0800129545409519,-0.2046583345682068,-0.2566400832763866,-0.0972118951006115,-0.3481331881550303,0.0141668913292117,-0.192838466410545,0.2739156869572443,-0.2771570316242686,-0.392362766076304,-0.4890061952098596,-0.3361602322637902,-0.0557607380114386,0.1970371666606211,-0.252265986139313,0.3717938880686814,-0.2852401662377598,-0.0547193890364472,-0.3613017468902154,-0.3382507069687104,-0.4277219055242997,-0.3871806984914709,-0.4991845244632779,-0.4091207771724663,-0.6026117264213929,-0.4198001682237686,-0.1706506455893794,0
GSM972157,-0.0286832609732987,-0.2268696641712727,0.0041018432891473,-0.1420308197167253,-0.2541976890979527,-0.0309694627467791,0.2304856009971957,0.0795397898688101,0.0627534314228217,0.1459697405174779,0.2406278913307829,0.1027015065609242,0.1502609968102897,0.3450064333605063,0.2278271321892763,-0.2275238905860596,0.4648733538634368,-0.3869147669486898,0.0191476231407894,-0.4321163335563373,0.0178369901252439,-0.4000949693740062,-0.4283133561183038,-0.4091463020700625,-0.0024900615962701,-0.2133021179584184,-0.4401061571221753,-0.5165078247227692,-0.3344353675693564,-0.4692236791474972,0
GSM972158,0.7225361571677826,0.3692377758707132,0.7007480852843504,-0.0178179474888097,0.5858206030859078,0.7131580377870257,0.4090559578154267,0.7527569282671575,0.3629301982887459,0.5681527644441267,0.1643144029177831,0.7151931932347201,0.6997143778964454,-0.0760906797396823,-0.0933844211658462,0.698296199213585,-0.6986529221653666,0.3229083323075912,0.3250001003738398,0.4634590831718166,0.5018778740315512,0.4463666768767708,0.5739697960125836,0.5382931833234611,0.7305855741392926,0.9080323540121314,0.6045329260366021,0.6776689243866669,0.6643633116415715,0.0156055503852997,0
GSM972159,-0.270731224110365,0.4381767868645614,-0.0594727844421018,0.3476659159163422,-0.2407852271654598,-0.0370000142218826,-0.3389942414413736,0.1098612737136228,-0.0160844458361362,-0.2566646141768843,0.3625866836149709,0.0124105283852659,-0.0919392613808133,0.3476047051802986,0.2655203905811982,0.0001964972800681,0.1451134018233666,-0.0446444927370764,-0.0777953423566513,-0.1725544173223472,-0.2358210651893015,-0.1810583569039372,-0.3566832463239698,-0.1888097458011838,-0.0030171593583763,-0.455123011662762,-0.1861019278877505,0.048248678620325,-0.2032779217609374,0.3229430296645094,0
GSM972160,0.4689348947574175,-0.4759775194779322,0.4356012844783663,-0.2429892679484062,-0.1499713202917076,0.436767185519999,-0.2384067042842353,0.4876940223284425,-0.1953981005297129,0.2172641735665935,-0.2698002165441123,0.407044004029541,0.4816160834797138,-0.3884402091345308,-0.3747168165821274,0.7795981223639902,-0.0895010805176579,0.2115986265949048,0.2998421670794769,0.300499085595874,0.0948306933938135,0.4240180948788981,0.3924199201113635,0.4509975150993067,0.3537638387651342,-0.3144941549062414,0.5642375153767413,0.354393095044174,0.1964263501452624,-0.4539306391040751,0
GSM972161,-0.633077258592152,-0.0512486400293245,-0.632547222629095,-0.2410092764747929,-0.5893873504235906,-0.633062169534588,-0.5152606357472032,-0.6683283133311495,-0.3514775130196965,-0.4601255892467799,-0.1594017118507736,-0.6948761554872304,-0.6503376441711416,0.0461555930042371,-0.0249110258802881,-0.4896934296858552,0.1031961185210815,0.0181767327110918,-0.6851620764166113,-0.4405446238627524,-0.5209016450035518,-0.3898911745327179,-0.5425287722884353,-0.5430580676067154,-0.4594836721662014,-0.81215364358155,-0.6907262246464864,-0.7439816792381059,-0.7003100882085342,0.0266516713552464,0
GSM972162,0.5313285471682362,0.2850067958420796,0.5370979032983483,-0.450948185627148,0.1370818046344723,0.5480997030931773,0.2891678829085753,0.5837941539513339,0.1066817231365177,0.4073134578625251,0.0831601306611452,0.6046406977959597,0.5464715259658347,-0.2615357094362063,-0.2531239121062783,0.7509063089116969,-0.0601960387719105,0.0730723180449501,0.2941378837675217,0.3736202466306177,0.2765496864116306,0.3469388063217449,0.2959859668907207,0.3891127989652189,-0.1381765759468913,0.3157139942399873,0.1800410542008017,-0.0619538622858905,0.1074286182383721,-0.3859448427519911,0
GSM972163,-0.1063829565308105,0.0072089258191515,0.1227249971726067,-0.5029389678226477,0.0247625870714091,0.2497975813935302,0.272834606539161,0.1562950485061458,0.1738466443452123,0.1849486558971039,0.316771126641859,-0.004868864911125,-0.0713384258478105,-0.3887530232736627,-0.4230548244269034,0.4192460933463492,-0.4649016745626283,-0.3354045329201601,0.1058931457777586,-0.1337053598754208,-0.0402107776471225,0.1695945073298887,-0.2233341181647157,-0.2219855099930631,-0.1560014033900315,-0.2026246794568239,0.3274284387831682,0.229234993101512,0.0309236834224549,-0.3643379642263669,0
GSM972164,0.2170813813953767,0.4469766434798289,0.3598803087157171,-0.2259508087830723,0.0547873586931025,0.3343236784896403,0.0523161425528849,0.3371062695410183,-0.1460944424195154,0.4285731134370676,-0.1257961702703742,0.3303756073899638,0.3903584879812607,-0.1200219296191683,-0.166067259345343,0.4302294970178685,0.1959056314487032,-0.25356067049576,0.1040062366090517,0.2538711237272948,-0.1900747472400417,-0.0577339678968125,0.2054723009225593,0.1125151054087122,-0.0468743174174042,-0.0752397975774159,0.140895666657526,-0.2590503200747132,-0.1402954203111768,-0.0454679294006674,0
GSM972165,0.1111889029886784,0.2512037623313712,-0.1242427207605657,-0.0665202822998162,0.4083863127441322,-0.0706002643382147,0.4757012066991616,-0.1206997589470567,0.3104881675885475,0.4703281067585383,0.4901219122068336,-0.0429166695872437,-0.0869157916449175,0.1377731831566234,0.0992417490443487,0.5708063673968787,0.4131672718427232,0.1066536321187868,0.1383593951412836,0.0759298656578806,0.0567719258499966,-0.1457863425408843,-0.0331419302657517,0.0114583567102682,0.2665268211344267,0.1531096226637547,-0.2677120257904963,-0.1235301267563602,0.1154041361225141,-0.1542922124457105,0
GSM972166,-0.5359596522306355,0.2667631580739073,-0.5267053488465544,0.0897352978760416,0.2884591237189442,-0.475486097993017,-0.0367248718311219,-0.5462728881047186,0.0809586851245822,-0.0923589818397769,0.4761035925767087,-0.559728658806727,-0.5366911050680279,0.3405461348209647,0.3881664551861475,-0.2418601481894742,0.1796701614189011,-0.1594551236797128,-0.220418007772934,-0.2951113487692858,-0.2749540094305011,-0.4192456597174315,-0.4593613397174974,-0.4585482273150004,-0.1113648832331398,-0.3375254001209071,-0.4635578888926497,-0.4453667501310128,-0.3370869942673269,-0.1506573869640179,0
GSM972167,0.3816629678203785,-0.3785872780396574,0.1739547076363147,-0.2276316244650567,0.3762877896901666,0.0639928300247197,-0.0216272909036572,-0.0746360386200442,-0.1175329706095503,0.1485100265629551,0.2004265392867901,0.1795429199936716,0.1231969875409098,0.1776674913477227,-0.0419750631496493,0.5881736931441922,0.4496018177135976,0.1130926840974551,0.3562126689310638,0.3183168934234779,0.0013099347833372,0.1078902307001578,0.2672825418329382,0.2636092933629402,0.5770143746960583,0.4465236100867383,0.2510230836202728,0.5852331184709257,0.496325261740089,-0.3974670766630622,0
GSM972168,0.5493821645040313,0.3813002445030961,0.5750112196163304,-0.1479433282905673,0.3473141580390499,0.5684452454716561,0.2682491841831448,0.5813875158238947,0.2961985461844644,0.2190935869032155,0.0589859318212643,0.475317657310754,0.5476283524222461,-0.2320185798821659,-0.1901098411965101,0.3327122649149756,-0.2485438661375706,0.4930962808609642,0.0765767037319481,0.4943695069902479,0.3570204090136289,0.2165608072989636,0.3923730641461204,0.5015390569991459,0.6929662315914493,0.5884403024063661,0.0686891731221163,-0.1465246190223704,0.1071484215748276,0.0987327530133124,0
